"island","site","transect","top_color","bowl_color","order","abundance","date traps out","date traps coll"
"Saipan","LADTG","L2","r","y","Coleoptera",2,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","y","Formicidae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","y","Apoidea",2,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","y","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","y","Lepidoptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","y","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","y","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","y","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","y","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","y","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","Diptera",2,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","Formicidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","Apoidea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","Lepidoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","Araneae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","w","w","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","Diptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","Hemiptera",4,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","Formicidae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","Apoidea",3,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","Lepidoptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","Isoptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","r","r","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","Diptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","Formicidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","Apoidea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","Lepidoptera",2,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L2","y","r","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","Diptera",5,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","Formicidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","Apoidea",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","Crabronidae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","Lepidoptera",4,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","Araneae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","r","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","Diptera",8,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","Formicidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","Apoidea",4,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","Lepidoptera",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","Araneae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","b","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","Diptera",15,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","Hemiptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","Coleoptera",7,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","Formicidae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","Apoidea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","Crabronidae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","Lepidoptera",3,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","Araneae",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","Trichoptera",3,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","w","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","Diptera",5,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","Hemiptera",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","Formicidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","Apoidea",20,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","Lepidoptera",14,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","Trichoptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","r","y","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","Diptera",5,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","Hemiptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","Formicidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","Apoidea",5,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","Crabronidae",4,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","Lepidoptera",7,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","b","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","Diptera",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","Formicidae",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","Apoidea",4,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","Lepidoptera",6,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","y","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","Diptera",10,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","Formicidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","Apoidea",9,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","Crabronidae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","Lepidoptera",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","Araneae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","w","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","Diptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","Formicidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","Apoidea",8,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","Crabronidae",4,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","Lepidoptera",10,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","Blattodea",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","b","r","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","Diptera",10,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","Hemiptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","Coleoptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","Formicidae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","Apoidea",5,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","Crabronidae",6,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","Lepidoptera",7,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","Isoptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","y","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","Diptera",5,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","Hemiptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","Formicidae",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","Apoidea",4,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","Crabronidae",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","Lepidoptera",9,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","r","Partial",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","Diptera",5,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","Formicidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","Apoidea",4,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","Lepidoptera",7,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","Trichoptera",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","b","Partial",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","Diptera",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","Hemiptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","Formicidae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","Apoidea",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","Lepidoptera",3,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","Isoptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","y","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","Diptera",9,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","Coleoptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","Formicidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","Apoidea",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","Lepidoptera",15,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","Isoptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","Trichoptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","y","w","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","Diptera",3,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","Coleoptera",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","Formicidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","Apoidea",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","Lepidoptera",13,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","Araneae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","r","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","Diptera",4,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","Formicidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","Apoidea",8,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","Lepidoptera",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","Blattodea",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","Araneae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","w","Partial",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","Diptera",4,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","Coleoptera",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","Formicidae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","Apoidea",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","Lepidoptera",2,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","Blattodea",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","Araneae",1,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","Isoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","other",0,2018-01-17,2018-01-20
"Saipan","LADTG","L3","w","b","Partial",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","Diptera",2,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","Formicidae",1,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","Apoidea",2,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","Crabronidae",1,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","Lepidoptera",3,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","Araneae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","Isoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","other",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","y","Partial",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","Diptera",4,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","Formicidae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","Apoidea",1,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","Lepidoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","Blattodea",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","Araneae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","Isoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","other",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","b","Partial",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","Diptera",12,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","Hemiptera",1,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","Coleoptera",1,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","Formicidae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","Apoidea",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","Lepidoptera",1,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","Blattodea",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","Araneae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","Isoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","other",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","w","Partial",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","Diptera",1,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","Formicidae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","Apoidea",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","Lepidoptera",4,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","Blattodea",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","Araneae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","Isoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","other",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","w","r","Partial",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","Diptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","Hemiptera",2,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","Formicidae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","Apoidea",2,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","Crabronidae",1,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","Lepidoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","Blattodea",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","Araneae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","Isoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","other",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","y","Partial",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","Diptera",1,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","Formicidae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","Apoidea",3,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","Lepidoptera",1,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","Blattodea",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","Araneae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","Isoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","other",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","b","Partial",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","Diptera",1,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","Hemiptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","Coleoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","Formicidae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","Apoidea",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","Crabronidae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","Lepidoptera",4,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","Blattodea",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","Araneae",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","Isoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","Trichoptera",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","other",1,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","w","Partial",0,2018-01-17,2018-01-20
"Saipan","MTRL","L1","r","r","Diptera",2,2018-01-17,2018-01-20
